Wavelength,Intensity
9124.0,0.1169785
9128.0,0.1697496
9132.0,0.1775273
9136.0,0.180089
9140.0,0.100935
9144.0,0.1123371
9148.0,0.1780288
9152.0,0.07346261
9156.0,0.1707545
9160.0,0.2617882
9164.0,0.1557891
9168.0,0.178038
9172.0,0.2044427
9176.0,0.1432288
9180.0,0.1055069
9184.0,0.07798123
9188.0,0.02468129
9192.0,0.05628442
9196.0,0.1232938
9200.0,0.1856034
9204.0,0.1616397
9208.0,0.09159978
9212.0,0.08464492
9216.0,0.1574204
9220.0,0.1446168
9224.0,0.1096461
9228.0,0.1224988
9232.0,0.1043752
9236.0,0.01372424
9240.0,0.1149059
9244.0,0.1525403
9248.0,0.1069498
9252.0,0.02865935
9256.0,0.1186929
9260.0,0.1813892
9264.0,0.1854971
9268.0,0.1960851
9272.0,0.1565625
9276.0,0.1266848
9280.0,0.09178941
9284.0,0.1250478
9288.0,0.1149719
9292.0,0.1235586
9296.0,0.1511378
9300.0,0.1221418
9304.0,0.1384842
9308.0,0.1493684
9312.0,0.09002842
9316.0,0.05122725
9320.0,0.05020596
9324.0,0.08388483
9328.0,0.1196981
9332.0,0.144572
9336.0,0.1824895
9340.0,0.2647779
9344.0,0.2425238
9348.0,0.1520787
9352.0,0.09404302
9356.0,0.2260629
9360.0,0.1834957
9364.0,0.09957771
9368.0,0.174512
9372.0,0.1130306
9376.0,0.1185244
9380.0,0.1453521
9384.0,0.2159434
9388.0,0.2386975
9392.0,0.1621349
9396.0,0.1885625
9400.0,0.160295
9404.0,0.1285308
9408.0,0.1413304
9412.0,0.1759451
9416.0,0.24828
9420.0,0.2820667
9424.0,0.1950126
9428.0,0.03884063
9432.0,0.1148542
9436.0,0.2025648
9440.0,0.1335517
9444.0,0.1530463
9448.0,0.1769329
9452.0,0.09519675
9456.0,0.1053948
9460.0,0.08324094
9464.0,0.09835754
9468.0,0.1571745
9472.0,0.09587824
9476.0,0.0621084
9480.0,0.08178417
9484.0,0.1002711
9488.0,0.1128348
9492.0,0.241385
9496.0,0.2630192
9500.0,0.1888095
9504.0,0.1116737
9508.0,0.1472218
9512.0,0.1711617
9516.0,0.1334133
9520.0,0.2068266
9524.0,0.1988142
9528.0,0.1736508
9532.0,0.2407004
9536.0,0.2436286
9540.0,0.1813107
9544.0,0.09431213
9548.0,0.1076882
9552.0,0.1712321
9556.0,0.1516407
9560.0,0.09290251
9564.0,0.2086074
9568.0,0.2253644
9572.0,0.08839452
9576.0,0.1008721
9580.0,0.08116181
9584.0,0.1369268
9588.0,0.1637521
9592.0,0.1558652
9596.0,0.1456404
9600.0,0.1351229
9604.0,0.09295576
9608.0,0.1178775
9612.0,0.09330422
9616.0,0.06015357
9620.0,0.103154
9624.0,0.05711553
9628.0,0.05153849
9632.0,0.07097647
9636.0,0.1111692
9640.0,0.1508205
9644.0,0.1715625
9648.0,0.03281308
9652.0,0.1006045
9656.0,0.09952318
9660.0,0.2097618
9664.0,0.1698614
9668.0,0.09521584
9672.0,0.1743355
9676.0,0.1927877
9680.0,0.1385513
9684.0,0.1554829
9688.0,0.1298006
9692.0,0.1024113
9696.0,0.1142117
9700.0,0.1944634
9704.0,0.3064239
9708.0,0.2177379
9712.0,0.1534742
9716.0,0.2052144
9720.0,0.2025251
9724.0,0.1568028
9728.0,0.1907485
9732.0,0.1266452
9736.0,0.230895
9740.0,0.2501713
9744.0,0.12342
9748.0,0.1570965
9752.0,0.0778451
9756.0,0.08552929
9760.0,0.1190985
9764.0,0.1390904
9768.0,0.105165
9772.0,0.07072478
9776.0,0.1376046
9780.0,0.1815179
9784.0,0.1216548
9788.0,0.1561229
9792.0,0.2149068
9796.0,0.2031221
9800.0,0.1069568
9804.0,0.08177854
9808.0,0.1755442
9812.0,0.1245479
9816.0,0.07046629
9820.0,0.1599313
9824.0,0.1542862
9828.0,0.1017741
9832.0,0.1032275
9836.0,0.1198318
9840.0,0.09467962
9844.0,0.1384945
9848.0,0.1234004
9852.0,0.1944528
9856.0,0.2429596
9860.0,0.2482812
9864.0,0.191059
9868.0,0.09048174
9872.0,0.1264304
9876.0,0.1462427
9880.0,0.1269885
9884.0,0.04217129
9888.0,0.1264795
9892.0,0.1229569
9896.0,0.05053889
9900.0,0.1212997
9904.0,0.1095278
9908.0,0.108457
9912.0,0.1382594
9916.0,0.1176346
9920.0,0.06190927
9924.0,0.07288391
9928.0,0.06330849
9932.0,0.1498214
9936.0,0.1544232
9940.0,0.1613203
9944.0,0.1326464
9948.0,0.1483939
9952.0,0.08405181
9956.0,0.09583768
9960.0,0.1000538
9964.0,0.1429085
9968.0,0.1112385
9972.0,0.1567893
9976.0,0.164692
9980.0,0.1632486
9984.0,0.1309253
9988.0,0.08181133
9992.0,0.1965063
9996.0,0.1213137
10000.0,0.1107471
10004.0,0.1658067
10008.0,0.2095935
10012.0,0.1465797
10016.0,0.2682061
10020.0,0.2355992
10024.0,0.1335215
10028.0,0.2745047
10032.0,0.2528018
10036.0,0.1152221
10040.0,0.07639695
10044.0,0.1311269
10048.0,0.05225546
10052.0,0.06030503
10056.0,0.0772987
10060.0,0.08981151
10064.0,0.1212088
10068.0,0.2008434
10072.0,0.2279133
10076.0,0.181354
10080.0,0.06015873
10084.0,0.1304572
10088.0,0.1621949
10092.0,0.1263438
10096.0,0.08433105
10100.0,0.09173237
10104.0,0.05242213
10108.0,0.1103382
10112.0,0.1909533
10116.0,0.2382311
10120.0,0.2246182
10124.0,0.1853275
10128.0,0.1996128
10132.0,0.158194
10136.0,0.07779376
10140.0,0.06212661
10144.0,0.1264735
10148.0,0.1416524
10152.0,0.05044685
10156.0,0.1833549
10160.0,0.1824706
10164.0,0.1561822
10168.0,0.1491572
10172.0,0.1036467
10176.0,0.1207673
10180.0,0.1135259
10184.0,0.09763899
10188.0,0.0959084
10192.0,0.07759897
10196.0,0.05979556
10200.0,0.0945041
10204.0,0.1765806
10208.0,0.1716339
10212.0,0.09156515
10216.0,0.1242572
10220.0,0.1037258
10224.0,0.1127241
10228.0,0.07542063
10232.0,0.1325079
10236.0,0.1804806
10240.0,0.1606329
10244.0,0.2380941
10248.0,0.2254503
10252.0,0.09430465
10256.0,0.1252436
10260.0,0.1952925
10264.0,0.1686426
10268.0,0.2037185
10272.0,0.1501817
10276.0,0.1636536
10280.0,0.163549
10284.0,0.1773832
10288.0,0.182469
10292.0,0.05752706
10296.0,0.09834232
10300.0,0.1366932
10304.0,0.09736776
10308.0,0.1087622
10312.0,0.1755966
10316.0,0.1474053
10320.0,0.1558727
10324.0,0.1327424
10328.0,0.0907733
10332.0,0.1054614
10336.0,0.1111179
10340.0,0.1136743
10344.0,0.1068226
10348.0,0.1148987
10352.0,0.1706418
10356.0,0.2028584
10360.0,0.2240555
10364.0,0.150254
10368.0,0.05699454
10372.0,0.1720742
10376.0,0.1946959
10380.0,0.1166766
10384.0,0.1292392
10388.0,0.1480357
10392.0,0.2216656
10396.0,0.2252039
10400.0,0.1603857
10404.0,0.1415975
10408.0,0.1110204
10412.0,0.1451165
10416.0,0.1715598
10420.0,0.1710217
10424.0,0.1266779
10428.0,0.07513121
10432.0,0.1462155
10436.0,0.2414383
10440.0,0.2296336
10444.0,0.1432704
10448.0,0.07693812
10452.0,0.09935849
10456.0,0.186551
10460.0,0.1699768
10464.0,0.08448823
10468.0,0.05843955
10472.0,0.07014485
10476.0,0.1188885
10480.0,0.1990037
10484.0,0.2039764
10488.0,0.1210601
10492.0,0.1111348
10496.0,0.07100537
10500.0,0.08542609
10504.0,0.1783541
10508.0,0.1623401
10512.0,0.1507661
10516.0,0.1683276
10520.0,0.07624537
10524.0,0.04400941
10528.0,0.05589671
10532.0,0.1135048
10536.0,0.1464135
10540.0,0.05605175
10544.0,0.1424759
10548.0,0.2202094
10552.0,0.2349972
10556.0,0.1558381
10560.0,0.1432174
10564.0,0.1514474
10568.0,0.1072036
10572.0,0.1006251
10576.0,0.03882913
10580.0,0.08497656
10584.0,0.1142967
10588.0,0.09394834
10592.0,0.08926018
10596.0,0.1734535
10600.0,0.1481831
10604.0,0.1128639
10608.0,0.113996
10612.0,0.09315839
10616.0,0.07151168
10620.0,0.2191109
10624.0,0.2501176
10628.0,0.2126
10632.0,0.1077309
10636.0,0.1113881
10640.0,0.1509927
10644.0,0.1027682
10648.0,0.1216295
10652.0,0.1645881
10656.0,0.1762117
10660.0,0.1809801
10664.0,0.1478206
10668.0,0.1202883
10672.0,0.1519314
10676.0,0.1699045
10680.0,0.1212806
10684.0,0.07758337
10688.0,0.2290308
10692.0,0.2609428
10696.0,0.1522575
10700.0,0.1458712
10704.0,0.1364699
10708.0,0.188033
10712.0,0.2137578
10716.0,0.0938466
10720.0,0.1015177
10724.0,0.09907317
10728.0,0.1656275
10732.0,0.09124046
10736.0,0.1459442
10740.0,0.1419856
10744.0,0.08185224
10748.0,0.0909876
10752.0,0.1599088
10756.0,0.1330646
10760.0,0.2439627
10764.0,0.2568407
10768.0,0.1175471
10772.0,0.1590091
10776.0,0.123499
10780.0,0.2135568
10784.0,0.2055939
10788.0,0.1247071
10792.0,0.1045958
10796.0,0.06345665
10800.0,0.09303179
10804.0,0.1919329
10808.0,0.2133838
10812.0,0.2306475
10816.0,0.1213058
10820.0,0.05629054
10824.0,0.1354554
10828.0,0.1341951
10832.0,0.111306
10836.0,0.2173237
10840.0,0.2278823
10844.0,0.1313291
10848.0,0.1480362
10852.0,0.09767995
10856.0,0.1154352
10860.0,0.09289797
10864.0,0.1121181
10868.0,0.1516683
10872.0,0.1422405
10876.0,0.1556474
10880.0,0.1169641
10884.0,0.1253003
10888.0,0.1945161
10892.0,0.1064484
10896.0,0.04360532
10900.0,0.08342271
10904.0,0.1596283
10908.0,0.1470807
10912.0,0.1497956
10916.0,0.2074401
10920.0,0.1511006
10924.0,0.05406964
10928.0,0.1241975
10932.0,0.1154157
10936.0,0.1402065
10940.0,0.1553309
10944.0,0.08463694
10948.0,0.1230642
10952.0,0.1167271
10956.0,0.06636217
10960.0,0.1432675
10964.0,0.1221056
10968.0,0.2378027
10972.0,0.2541202
10976.0,0.09762459
10980.0,0.1203665
10984.0,0.1696001
10988.0,0.1861594
10992.0,0.2232621
10996.0,0.1494159
11000.0,0.06623574
11004.0,0.08731785
11008.0,0.1213092
11012.0,0.1519565
11016.0,0.1078323
11020.0,0.08389372
11024.0,0.128115
11028.0,0.1106101
11032.0,0.1077382
11036.0,0.1719052
11040.0,0.1608494
11044.0,0.08302383
11048.0,0.04850752
11052.0,0.1479632
11056.0,0.1391608
11060.0,0.1046227
11064.0,0.1472939
11068.0,0.1542158
11072.0,0.1775826
11076.0,0.1213128
11080.0,0.07754748
11084.0,0.1343104
11088.0,0.0746507
11092.0,0.05548764
11096.0,0.09664773
11100.0,0.03562266
11104.0,0.04744816
11108.0,0.1206338
