Wavelength,Intensity
9116.0,0.07854587
9120.0,0.1223406
9124.0,0.07314462
9128.0,0.06585826
9132.0,0.1523985
9136.0,0.24147
9140.0,0.2416882
9144.0,0.1307134
9148.0,0.130298
9152.0,0.1187752
9156.0,0.1655794
9160.0,0.2115747
9164.0,0.1344744
9168.0,0.113901
9172.0,0.1076031
9176.0,0.1042183
9180.0,0.1505143
9184.0,0.1877882
9188.0,0.1356526
9192.0,0.06162364
9196.0,0.07103521
9200.0,0.1283809
9204.0,0.129434
9208.0,0.1237474
9212.0,0.1299585
9216.0,0.1513534
9220.0,0.1097492
9224.0,0.07141291
9228.0,0.08475211
9232.0,0.1407057
9236.0,0.1217444
9240.0,0.1488765
9244.0,0.1759677
9248.0,0.1651263
9252.0,0.06030722
9256.0,0.1246576
9260.0,0.1362113
9264.0,0.1318867
9268.0,0.1775221
9272.0,0.1683254
9276.0,0.03639854
9280.0,0.1397068
9284.0,0.1767223
9288.0,0.1576957
9292.0,0.1234082
9296.0,0.1841946
9300.0,0.1808009
9304.0,0.103534
9308.0,0.1049131
9312.0,0.07575714
9316.0,0.08281887
9320.0,0.1283232
9324.0,0.08667941
9328.0,0.08316304
9332.0,0.1254379
9336.0,0.08454819
9340.0,0.1697747
9344.0,0.1362485
9348.0,0.01662017
9352.0,0.1055514
9356.0,0.08993892
9360.0,0.1571207
9364.0,0.1114984
9368.0,0.06509112
9372.0,0.1521662
9376.0,0.2060237
9380.0,0.1937249
9384.0,0.09130623
9388.0,0.1386951
9392.0,0.1216321
9396.0,0.1939305
9400.0,0.1874874
9404.0,0.1170813
9408.0,0.1452728
9412.0,0.2088908
9416.0,0.2572276
9420.0,0.1764803
9424.0,0.1187705
9428.0,0.2256133
9432.0,0.222822
9436.0,0.1503268
9440.0,0.1522153
9444.0,0.1066861
9448.0,0.08411951
9452.0,0.1397916
9456.0,0.0983884
9460.0,0.1288475
9464.0,0.1546261
9468.0,0.1692683
9472.0,0.1560931
9476.0,0.1425464
9480.0,0.1592487
9484.0,0.2077407
9488.0,0.2821457
9492.0,0.1801891
9496.0,0.1889651
9500.0,0.1413958
9504.0,0.02626988
9508.0,0.09929403
9512.0,0.15454
9516.0,0.1909244
9520.0,0.1764822
9524.0,0.1124692
9528.0,0.04957798
9532.0,0.2251008
9536.0,0.2861871
9540.0,0.1201734
9544.0,0.164684
9548.0,0.2735589
9552.0,0.270573
9556.0,0.2007397
9560.0,0.1278295
9564.0,0.1676123
9568.0,0.1207075
9572.0,0.1598747
9576.0,0.2388681
9580.0,0.2367956
9584.0,0.2020067
9588.0,0.151668
9592.0,0.1097004
9596.0,0.1600789
9600.0,0.1065693
9604.0,0.07206963
9608.0,0.1109964
9612.0,0.1357027
9616.0,0.226882
9620.0,0.212558
9624.0,0.2106096
9628.0,0.234745
9632.0,0.1749741
9636.0,0.2010275
9640.0,0.1515465
9644.0,0.1708764
9648.0,0.195365
9652.0,0.2101628
9656.0,0.1441477
9660.0,0.1479258
9664.0,0.1786527
9668.0,0.210293
9672.0,0.2468916
9676.0,0.1578113
9680.0,0.146217
9684.0,0.2198565
9688.0,0.1316075
9692.0,0.1690161
9696.0,0.1861251
9700.0,0.1587252
9704.0,0.2081823
9708.0,0.1431479
9712.0,0.1914006
9716.0,0.105082
9720.0,0.1260865
9724.0,0.1559627
9728.0,0.1158695
9732.0,0.1142093
9736.0,0.1348127
9740.0,0.0972823
9744.0,0.06797799
9748.0,0.06649899
9752.0,0.0903419
9756.0,0.1056336
9760.0,0.1106306
9764.0,0.1497156
9768.0,0.1303347
9772.0,0.2147315
9776.0,0.2288075
9780.0,0.1310082
9784.0,0.1428366
9788.0,0.1396017
9792.0,0.1534488
9796.0,0.09285392
9800.0,0.1202916
9804.0,0.08471901
9808.0,0.1297766
9812.0,0.08223382
9816.0,0.1590751
9820.0,0.1856348
9824.0,0.2260404
9828.0,0.2190037
9832.0,0.06452874
9836.0,0.1732369
9840.0,0.1854392
9844.0,0.1827149
9848.0,0.1585829
9852.0,0.07325573
9856.0,0.1604834
9860.0,0.2184481
9864.0,0.1402503
9868.0,0.1190635
9872.0,0.1845567
9876.0,0.165825
9880.0,0.1474576
9884.0,0.1205539
9888.0,0.1075237
9892.0,0.0725304
9896.0,0.08234677
9900.0,0.1519289
9904.0,0.1984526
9908.0,0.2175937
9912.0,0.2127904
9916.0,0.2140513
9920.0,0.1200139
9924.0,0.1665938
9928.0,0.2340119
9932.0,0.121414
9936.0,0.2146537
9940.0,0.2065475
9944.0,0.08738936
9948.0,0.1819753
9952.0,0.1294831
9956.0,0.05296039
9960.0,0.1123838
9964.0,0.153286
9968.0,0.2108146
9972.0,0.1864163
9976.0,0.2939909
9980.0,0.2279215
9984.0,0.1138427
9988.0,0.2130394
9992.0,0.2024185
9996.0,0.1991692
10000.0,0.1571711
10004.0,0.1324594
10008.0,0.04919692
10012.0,0.1567693
10016.0,0.1667716
10020.0,0.0883063
10024.0,0.09053028
10028.0,0.1100393
10032.0,0.09412222
10036.0,0.04924708
10040.0,0.05300101
10044.0,0.09936317
10048.0,0.08959775
10052.0,0.0694941
10056.0,0.1692279
10060.0,0.182768
10064.0,0.1071394
10068.0,0.1631971
10072.0,0.2651789
10076.0,0.2128239
10080.0,0.09623395
10084.0,0.09441618
10088.0,0.06447248
10092.0,0.05690413
10096.0,0.1008393
10100.0,0.05706421
10104.0,0.189171
10108.0,0.2310629
10112.0,0.1024401
10116.0,0.0859522
10120.0,0.1287283
10124.0,0.161841
10128.0,0.1334999
10132.0,0.201315
10136.0,0.2021403
10140.0,0.1709926
10144.0,0.1290012
10148.0,0.2031549
10152.0,0.1013366
10156.0,0.1303578
10160.0,0.1610421
10164.0,0.1410889
10168.0,0.1225309
10172.0,0.1345263
10176.0,0.1823828
10180.0,0.1418156
10184.0,0.06891626
10188.0,0.1473642
10192.0,0.1413443
10196.0,0.1622142
10200.0,0.2149662
10204.0,0.179771
10208.0,0.1669979
10212.0,0.1227035
10216.0,0.07867623
10220.0,0.08057341
10224.0,0.1250393
10228.0,0.06768136
10232.0,0.1543427
10236.0,0.1239822
10240.0,0.1031884
10244.0,0.0766851
10248.0,0.1061688
10252.0,0.1623053
10256.0,0.1287815
10260.0,0.1079931
10264.0,0.1712168
10268.0,0.220623
10272.0,0.1854824
10276.0,0.1235218
10280.0,0.09119692
10284.0,0.1599884
10288.0,0.1225783
10292.0,0.1141861
10296.0,0.1145352
10300.0,0.1695799
10304.0,0.1256033
10308.0,0.06986993
10312.0,0.1787108
10316.0,0.1287715
10320.0,0.1305127
10324.0,0.1016221
10328.0,0.0846719
10332.0,0.08399419
10336.0,0.06182558
10340.0,0.1000521
10344.0,0.1327966
10348.0,0.09876493
10352.0,0.06467208
10356.0,0.1471902
10360.0,0.1791667
10364.0,0.09016273
10368.0,0.1229934
10372.0,0.07018328
10376.0,0.184715
10380.0,0.189452
10384.0,0.1648628
10388.0,0.1817974
10392.0,0.09575824
10396.0,0.09271223
10400.0,0.1164361
10404.0,0.07419933
10408.0,0.09763529
10412.0,0.08771277
10416.0,0.1103479
10420.0,0.1443545
10424.0,0.2087283
10428.0,0.2236582
10432.0,0.1981609
10436.0,0.1478792
10440.0,0.05860887
10444.0,0.08294241
10448.0,0.09709816
10452.0,0.1405054
10456.0,0.2330877
10460.0,0.2061641
10464.0,0.123066
10468.0,0.1765325
10472.0,0.2064795
10476.0,0.1136404
10480.0,0.1113517
10484.0,0.1098922
10488.0,0.09029186
10492.0,0.1834436
10496.0,0.08173248
10500.0,0.1225881
10504.0,0.2004359
10508.0,0.1450241
10512.0,0.1587102
10516.0,0.2217964
10520.0,0.1812122
10524.0,0.06490552
10528.0,0.1126194
10532.0,0.1407012
10536.0,0.112719
10540.0,0.09531788
10544.0,0.1049663
10548.0,0.1286083
10552.0,0.07537119
10556.0,0.112505
10560.0,0.1152702
10564.0,0.1299485
10568.0,0.2172529
10572.0,0.1368785
10576.0,0.09738069
10580.0,0.01885604
10584.0,0.1484085
10588.0,0.2266163
10592.0,0.1222498
10596.0,0.175381
10600.0,0.1709603
10604.0,0.07750463
10608.0,0.09116157
10612.0,0.07036608
10616.0,0.1425335
10620.0,0.1101698
10624.0,0.2071356
10628.0,0.2833681
10632.0,0.1702442
10636.0,0.09635051
10640.0,0.1126006
10644.0,0.0899483
10648.0,0.2257902
10652.0,0.2213047
10656.0,0.1879156
10660.0,0.2260973
10664.0,0.1385841
10668.0,0.1109503
10672.0,0.1564967
10676.0,0.1364137
10680.0,0.07572234
10684.0,0.03265088
10688.0,0.06408166
10692.0,0.1591483
10696.0,0.223093
10700.0,0.1599582
10704.0,0.08424333
10708.0,0.120564
10712.0,0.2343039
10716.0,0.224786
10720.0,0.08087763
10724.0,0.08791406
10728.0,0.1587434
10732.0,0.1485127
10736.0,0.1041604
10740.0,0.1455774
10744.0,0.1583678
10748.0,0.1737638
10752.0,0.1160775
10756.0,0.08554965
10760.0,0.137843
10764.0,0.124466
10768.0,0.1424666
10772.0,0.07515864
10776.0,0.134253
10780.0,0.1886012
10784.0,0.1326037
10788.0,0.1032182
10792.0,0.1642932
10796.0,0.2523582
10800.0,0.2341498
10804.0,0.1886889
10808.0,0.2042022
10812.0,0.2528868
10816.0,0.2196795
10820.0,0.1983299
10824.0,0.1742121
10828.0,0.1197385
10832.0,0.1534441
10836.0,0.1841615
10840.0,0.04057289
10844.0,0.1430294
10848.0,0.1065937
10852.0,0.1985161
10856.0,0.2624123
10860.0,0.1683814
10864.0,0.05594479
10868.0,0.1326661
10872.0,0.1734959
10876.0,0.1344053
10880.0,0.1166488
10884.0,0.1065564
10888.0,0.1147263
10892.0,0.1108146
10896.0,0.1173961
10900.0,0.09087279
10904.0,0.06256865
10908.0,0.04065352
10912.0,0.03957757
10916.0,0.07119919
10920.0,0.1170798
10924.0,0.1503665
10928.0,0.116549
10932.0,0.1489567
10936.0,0.1520524
10940.0,0.1178855
10944.0,0.09522709
10948.0,0.09900441
10952.0,0.1451029
10956.0,0.1256249
10960.0,0.1026073
10964.0,0.09144414
10968.0,0.04669688
10972.0,0.09450389
10976.0,0.1788788
10980.0,0.1745938
10984.0,0.1423437
10988.0,0.1038518
10992.0,0.1073228
10996.0,0.1602651
11000.0,0.1025192
11004.0,0.1352075
11008.0,0.1237286
11012.0,0.1803859
11016.0,0.2125139
11020.0,0.1577029
11024.0,0.1015404
11028.0,0.1796633
11032.0,0.2115171
11036.0,0.1172272
11040.0,0.1639822
11044.0,0.09817774
11048.0,0.1418364
11052.0,0.1356306
11056.0,0.1020967
11060.0,0.1593746
11064.0,0.1123688
11068.0,0.1083988
11072.0,0.09507864
11076.0,0.1457989
11080.0,0.1963277
11084.0,0.2170472
11088.0,0.1795596
11092.0,0.1792435
11096.0,0.1757302
11100.0,0.08915223
11104.0,0.1606316
11108.0,0.1962151
